,Lengths,Names,,,,,,,Totaal,Percentage
7356,151.3883102,3_ba0697c2a43ee73f1309a3a46006c345.mid,,,,,,,,
7357,154.9609938,3_ba844787ee79df0420dd07f37b3bde9e.mid,,,,,,,,
7358,48.18192195,3_bac52d26c1c66c813c9edadbdb097854.mid,,,,,,,,
7359,159.0913623,3_bacfc88dc1cfec69fe24e468f241f4ca.mid,,,,,,,,
7360,50.00077031,3_baf99ff0d1424f1ecd43cf9a08c6d6ad.mid,,,,,,,,
7361,39.95395833,3_bb540c80875194b6d042258a52585d29.mid,,,,,,,,
7362,78.003125,3_bb843900febeeb865f308889068cae0b.mid,,,,,,,,
7363,640.0166667,3_bbae4b501e4ebf898632a07c8827362a.mid,,,,,,,,
7364,97.06101779,3_bbc6f3301f72ebc5affdbd9f6c735234.mid,,,,,,,,
7365,39.70092184,3_bc11aedb9c44074c732f6aac7ac9a3a3.mid,,,,,,,,
7366,153.4070426,3_bc121ab72acfd27fd1014cb560e17f60.mid,,,,,,,,
7367,92.50260417,3_bc3e4f35fd6c6bd43d3227ac3bdf4282.mid,,,,,,,,
7368,48.65071148,3_bc86761be77f33868dc38d03d3e2528d.mid,,,,,,,,
7369,160.00378,3_bcb9b569595f545173613c731a78ef21.mid,,,,,,,,
7370,156.9840726,3_bcc21aaa50d7fc3250f3c416b2fbae84.mid,,,,,,,,
7371,39.71315294,3_bcfb2276408e0bdef19f22f73a6b294e.mid,,,,,,,,
7372,95.65667898,3_bd2131f410644f3c26a1097a85fcad4f.mid,,,,,,,,
7373,98.91516949,3_bd480cf1542d9e7bd2fc71c7ab6aa393.mid,,,,,,,,
7374,49.13924198,3_bd6aa1a93f5ff32792466ea2b01647c4.mid,,,,,,,,
7375,78.31842758,3_bda45ad50b322f3ebd69029c03b93837.mid,,,,,,,,
7376,39.23313384,3_bdcb99e965695a808b5c89be5c22a082.mid,,,,,,,,
7377,75.55793082,3_be28e6917e60d4d1dc5af906880a94e3.mid,,,,,,,,
7378,38.11394416,3_be29ec069d1c98b057cb60792fb2218e.mid,,,,,,,,
7379,49.39212799,3_be4f0b039c822da352599ec9da3dd018.mid,,,,,,,,
7380,158.9878982,3_be77376856698984b28afdd2050778ae.mid,,,,,,,,
7381,193.7565104,3_bec88d6ea1a77e75499e7cc1060032b1.mid,,,,,,,,
7382,153.1318355,3_bee1be14b64e5a532364b96056018f7a.mid,,,,,,,,
7383,39.92918955,3_beethoven_opus22_1.mid,,,,,,,,
7384,39.89996419,3_bef0470cd3258d2533be007bdf20ec52.mid,,,,,,,,
7385,100.0020101,3_bef2a0d9b0e0113bdc1c20ac56b408a7.mid,,,,,,,,
7386,49.48561081,3_bf0769d6bc46b80a7549a23710c7289c.mid,,,,,,,,
7387,50.00130208,3_bf145e2952b10ec2070972de109ad1c5.mid,,,,,,,,
7388,157.6413844,3_bf38cce68c6232e665a272247cf99c91.mid,,,,,,,,
7389,39.99891174,3_bf409ea220f5cbca796f35ce3b927565.mid,,,,,,,,
7390,48.61259676,3_bf4f8923f72726a5bb3c4c714b6604fa.mid,,,,,,,,
7391,624.0166667,3_bf6ca32909078a957e64546a57f87d64.mid,,,,,,,,
7392,38.78642185,3_bf75a0f86aab199ddae81188c921fe5f.mid,,,,,,,,
7393,49.13914698,3_bf98a4d2c4e1078f159550ea69747ae2.mid,,,,,,,,
7394,155.2969812,3_bf9e3ae50b63b6e20c82e63d5e1439c0.mid,,,,,,,,
7395,158.3005636,3_bfa92e558d92ae43b3113fbf324f645f.mid,,,,,,,,
7396,206.8494214,3_c05d27c6114b4a4c2c52d73afaf9e776.mid,,,,,,,,
7397,40.4361312,3_c0881c6fe574ee4db756c1f8f896b4fd.mid,,,,,,,,
7398,39.89387141,3_c0d9f7fb2682d6a289e4cc9379ef48ab.mid,,,,,,,,
7399,49.28778214,3_c0f8d5bc250c98f8b3ee50fdb7293152.mid,,,,,,,,
7400,175.613731,3_c114b437e5e442c1510afeb35456ab50.mid,,,,,,,,
7401,95.57790548,3_c128e0a4508761a966c94e0bfbaf85d8.mid,,,,,,,,
7402,253.601558,3_c169822f8841875d8dcb90dd2b60d5fa.mid,,,,,,,,
7403,48.00104167,3_c187b83e481d9a6f50ad22a4038f6c4d.mid,,,,,,,,
7404,25.97712289,3_c1a589f340c0927707fdf5df2a9eed15.mid,,,,,,,,
7405,156.282852,3_c20b1b85385d8da3694d8ea121ab234c.mid,,,,,,,,
7406,198.0025,3_c232e7bc853c5d23c7747431cde0af84.mid,,,,,,,,
7407,186.2121479,3_c267f7acce4a3395231d6d5f4051e525.mid,,,,,,,,
7408,156.4479917,3_c2c109b86a888c73ed92ebeeb50a2bf4.mid,,,,,,,,
7409,155.5603096,3_c2c48da3da1441b75aacebadac9648ff.mid,,,,,,,,
7410,41.85411816,3_c2ee0f7a01ee64c2b6cb08d6b7b7ce90.mid,,,,,,,,
7411,39.95729167,3_c30911a94f83a7e83c068de4e1df6098.mid,,,,,,,,
7412,397.0011585,3_c32f8c2c3e1a212df904417ad37277b9.mid,,,,,,,,
7413,157.0999869,3_c35b11f6314f3ad2b568dc446eb4dbb6.mid,,,,,,,,
7414,196.640132,3_c38c1373d68958549900bdf4a1234f30.mid,,,,,,,,
7415,39.81927836,3_c3cf95560335149c92c463dde4b126c4.mid,,,,,,,,
7416,159.003125,3_c3eb2f295aebbfd9bb79a6743dc8acdd.mid,,,,,,,,
7417,39.919,3_c47c9983cbd33892e54bb68853c440f8.mid,,,,,,,,
7418,99.36489044,3_c47fd8c9d357dcc961f122597851e720.mid,,,,,,,,
7419,49.27119051,3_c4845b9cfd8afa78d20bee4a44aa83b7.mid,,,,,,,,
7420,48.75130208,3_c497a6760d2da3640234c3549a0c8421.mid,,,,,,,,
7421,39.98295854,3_c4a367f76f752a39e9341ea8411d7f60.mid,,,,,,,,
7422,39.93828125,3_c4bb155755e431ed74facae3689b2f71.mid,,,,,,,,
7423,39.55,3_c4c37893e11246308880036f870696d3.mid,,,,,,,,
7424,39.94169295,3_c4f01f589ccf39d9bb8f6947b0a88a26.mid,,,,,,,,
7425,16.81164698,3_c54f0d3883c3958d8a7fb9dcb876fe38.mid,,,,,,,,
7426,181.4238283,3_c589cbea48f264df377edc404f657085.mid,,,,,,,,
7427,37.79162887,3_c599d6e65918cf69e5e2604021d59658.mid,,,,,,,,
7428,97.72954242,3_c5c6656254c927b4643b7d439151f1c1.mid,,,,,,,,
7429,197.7343223,3_c5e9cfc5edb5f11a241086b8437d29d6.mid,,,,,,,,
7430,96.003125,3_c632b42a61571bd3c32f813847fa90a6.mid,,,,,,,,
7431,97.89803447,3_c65dacbd013a93f3013e5b449be4ed50.mid,,,,,,,,
7432,39.98830214,3_c67307063fca6428823648033fec19ea.mid,,,,,,,,
7433,48.6850456,3_c6ce7efaf58e7840271d3d5a506ea548.mid,,,,,,,,
7434,156.2847899,3_c6cf94aec200a923cee7a871864b313f.mid,,,,,,,,
7435,11.09083131,3_c6d9c665b1ce83f448677b0bbbff95fd.mid,,,,,,,,
7436,58.40979548,3_c6f6cc5c20df29f961ff01fb31be7d5b.mid,,,,,,,,
7437,49.57753915,3_c768b32a3fc545fa8ef41137e9bd516e.mid,,,,,,,,
7438,48.75195313,3_c817f716ac6c2b4044729220b75efeb6.mid,,,,,,,,
7439,39.84472656,3_c827e057fe31223144d23689055a8ec4.mid,,,,,,,,
7440,116.3673079,3_c82e128bd95f4077a93580a1fcf005d5.mid,,,,,,,,
7441,156.00625,3_c86a9d1e59667fc50a7da0ec8b938469.mid,,,,,,,,
7442,158.405,3_c8852ba107619da8bfb9b5279e953e84.mid,,,,,,,,
7443,98.90443406,3_c89e655a669c3e0a2382f47f8963675e.mid,,,,,,,,
7444,191.5275333,3_c8e0193d0c7ff89536ab325f5ede9d44.mid,,,,,,,,
7445,47.06033186,3_c8e08538cf178594fd1da4188012f0d5.mid,,,,,,,,
7446,49.18128073,3_c8ebee7589ca6ab79618f3eda6274c44.mid,,,,,,,,
7447,116.2539063,3_c8f9752145b2b8b78762683bc1607d91.mid,,,,,,,,
7448,48.81071508,3_c915adf68dfd93b7928b8409bc6c3869.mid,,,,,,,,
7449,153.6066667,3_c954055c367db9505bec77998cb69f0e.mid,,,,,,,,
7450,49.02975102,3_c97bba55b321787e7dcf9dc56475621e.mid,,,,,,,,
7451,155.4999223,3_c98bcf28c56dcd23ecad4185d05f4783.mid,,,,,,,,
7452,39.38913062,3_c9a130311f37a70ac45867a823e04be8.mid,,,,,,,,
7453,97.37101622,3_c9aa0b0b54943a49d1cab9875cbc94b1.mid,,,,,,,,
7454,61.49265599,3_c9b6a0e9491b204bc82cf70674d6dfba.mid,,,,,,,,
7455,43.84731192,3_c9b9d0313e19a44e5685587bfabafd63.mid,,,,,,,,
7456,39.46722514,3_c9d7a4450bf1e3d674451b12473afe10.mid,,,,,,,,
7457,39.95694457,3_c9f33da416b435b81765f095546b4e0c.mid,,,,,,,,
7458,95.00520833,3_ca15a789d650f2d4a0f0fd8ed2dadfad.mid,,,,,,,,
7459,97.06101779,3_ca227ca5bd185ae8a7b74d1b8c5f9568.mid,,,,,,,,
7460,46.80259223,3_ca458931889f870cfcbd9029254f16f2.mid,,,,,,,,
7461,198.064228,3_ca9aa1f96b7889aa43e7ef905d459f79.mid,,,,,,,,
7462,157.3152257,3_cab91870436487388f7580a3cf1d00f0.mid,,,,,,,,
7463,49.5756866,3_cac5079193e5680251a2cb259efd2b7a.mid,,,,,,,,
7464,196.6436421,3_cb0f0112914ff1956ac5a96a2b7ef3f9.mid,,,,,,,,
7465,40.00134889,3_cb512ae9a935c102f5bb5cbdbce59551.mid,,,,,,,,
7466,39.66871033,3_cb5cc435f426aa0206fab406ba1dc3ad.mid,,,,,,,,
7467,39.9174571,3_cb82e179c5b8b8ee8aae6e4effd0b1a5.mid,,,,,,,,
7468,100.0022674,3_cb935aa9f2f74682384f24e0aeb5e21a.mid,,,,,,,,
7469,95.45776407,3_cb9980d9669f9710118f4df00ae89857.mid,,,,,,,,
7470,98.51208418,3_cbfaffb5ef94d1eb80a8e9790b00d74f.mid,,,,,,,,
7471,397.0011585,3_cc0be513bfb2dc9076817a57f95825fd.mid,,,,,,,,
7472,98.92050919,3_cc24dd7ced3403376c5171e5387375ba.mid,,,,,,,,
7473,200.0052083,3_cc259a9c49eef15c897db40dad8b4458.mid,,,,,,,,
7474,158.7758466,3_cca1cd0bead3b63ac8014645f01e2a8b.mid,,,,,,,,
7475,153.4466344,3_ccacbac817df81951c266941b56711ec.mid,,,,,,,,
7476,54.8068669,3_cd47abdceb2c2e298cf6140ef5e7cb1d.mid,,,,,,,,
7477,189.8023276,3_cd57c9954d6efef37d211d6fe3a605d9.mid,,,,,,,,
7478,12.00208333,3_cd5f774851b920bd5fb9383cad588799.mid,,,,,,,,
7479,49.22119141,3_cd66b9f4bd4f5230cef81cd21e4c4bc0.mid,,,,,,,,
7480,624.0166667,3_cd823ef52cf573a29c3426a4f0e03594.mid,,,,,,,,
7481,49.41357823,3_cdaf7403721a5f919c2bd7945c40f4c7.mid,,,,,,,,
7482,39.78847031,3_cdfd04836252b7145b60d2c98d8a7691.mid,,,,,,,,
7483,112.5065104,3_ce114cfff30c7030ac8f9a5001909a31.mid,,,,,,,,
7484,39.9340118,3_ce13420a465ce941be6e4ac9c1feef71.mid,,,,,,,,
7485,49.5665637,3_ce2f6adc2a9439ad16affa25f2aa6b4a.mid,,,,,,,,
7486,98.82531823,3_ce4d0bbff06b6a0ab654d6e42b1b2c17.mid,,,,,,,,
7487,48.00208333,3_ce8c068175797a9347ce02a4679529a7.mid,,,,,,,,
7488,155.4999223,3_ce8e9ae32902ec9cce67aef529fea96d.mid,,,,,,,,
7489,49.13914698,3_ced2958a0c8f32db95e80986f0a178cc.mid,,,,,,,,
7490,158.3032231,3_cefe0eb8e7afab81c5fcb2287f4eac47.mid,,,,,,,,
7491,39.92831149,3_cf3d848e43a025d778bb8bd3f7018b62.mid,,,,,,,,
7492,160.0038083,3_cf406a97f8540ebdef809504745c4f84.mid,,,,,,,,
7493,151.185057,3_cf54ea7a7ab334172ab3e602166ace56.mid,,,,,,,,
7494,37.12992512,3_cf67d8b5d3e4ce70a0cc708cda5d054a.mid,,,,,,,,
7495,98.50975209,3_cfa72e56c31cbd1d940735a31d529453.mid,,,,,,,,
7496,93.10607396,3_cfaa2132cf76b084656355b370b91427.mid,,,,,,,,
7497,35.1574707,3_cfb6c01b2c419550ffaa346465834dc5.mid,,,,,,,,
7498,49.2199707,3_cfb9380a460e5749b68e6586bac88c52.mid,,,,,,,,
7499,18.43644645,3_chpn_op10_e12.mid,,,,,,,,
7500,39.78402174,3_chpn_op23.mid,,,,,,,,
7501,160.0052083,3_d02f2fb32d5727c26225f5962688b7af.mid,,,,,,,,
7502,39.93020833,3_d0a08f8a58ec6771528c8d433519ed87.mid,,,,,,,,
7503,158.8008154,3_d0b3d9a7da354d77bf4c730b7e9b1f18.mid,,,,,,,,
7504,39.91096233,3_d0c839d68e19b79ef355995c62dfd351.mid,,,,,,,,
7505,48.75130208,3_d0cd85c3fe1b16fb236edccbe414c1e1.mid,,,,,,,,
7506,48.50373562,3_d13343b8da11e5b99e55329818be9d9d.mid,,,,,,,,
7507,49.5872913,3_d152c595b996723738527fd26bd6ca7c.mid,,,,,,,,
7508,190.3905996,3_d18c2901a613b69182be639764872dc1.mid,,,,,,,,
7509,390.0104167,3_d1b122b5fa283f7fa94010b49d95820d.mid,,,,,,,,
7510,156.0041667,3_d1b6f384bc7746096dc52bf116eaa70f.mid,,,,,,,,
7511,177.1489424,3_d1d0e8baa1a2e8b3358232a47166bb4a.mid,,,,,,,,
7512,49.59803758,3_d1ddf999ffb943c865655c84a5fd9c78.mid,,,,,,,,
7513,49.45135852,3_d24027eddf70ac3191e31ddb7f812012.mid,,,,,,,,
7514,39.85799586,3_d24239a4d209e95c192e64a0fa143431.mid,,,,,,,,
7515,39.922528,3_d25d68fb711bab6275893410f8518b80.mid,,,,,,,,
7516,49.13924198,3_d296e3d0ecddeaa2b6e7cd4051ac874d.mid,,,,,,,,
7517,49.28678107,3_d2ba1748b4c1e1ce4b394829189a277f.mid,,,,,,,,
7518,98.13364556,3_d2f270e4a529bc50364dfe149f39edc4.mid,,,,,,,,
7519,99.05959811,3_d31bda32facd8de12ec69843f314f80b.mid,,,,,,,,
7520,39.80455756,3_d32a590f4729409c1b83d5f706fb0544.mid,,,,,,,,
7521,39.68900719,3_d39b3d7dd31db395162ac447e05c48db.mid,,,,,,,,
7522,45.1628801,3_d3d25fddd71def8f0149b07dfcc3fa60.mid,,,,,,,,
7523,191.4957489,3_d3db0a7f3f51124cf1d9f89b5d0763bb.mid,,,,,,,,
7524,77.01862334,3_d3dd9e1d15d8dfcd214facbb4b929f7c.mid,,,,,,,,
7525,35.29777647,3_d3e6edc9c54348d67694a06b05796dcf.mid,,,,,,,,
7526,39.896875,3_d3fdfde7f32694f2ee666b1075942054.mid,,,,,,,,
7527,39.98312808,3_d401e251847599e9f8a357abd938ffef.mid,,,,,,,,
7528,94.44741352,3_d4460812f47c4a9dc384e3672fe7c10c.mid,,,,,,,,
7529,48.21442504,3_d465d157bc610884d11d8c3adce8eef6.mid,,,,,,,,
7530,99.03211398,3_d47658db7e17433445947927650eaaa3.mid,,,,,,,,
7531,48.98079437,3_d4b0078cfbf1eacb2639c8f7ef3b13a7.mid,,,,,,,,
7532,97.50260417,3_d4bc2c33da3da046d995c4271ce386d5.mid,,,,,,,,
7533,48.98111439,3_d4c7dca2c82ffbe7f7512e9b62306d61.mid,,,,,,,,
7534,100.0039064,3_d4e42d433162be3943be7b40db847e71.mid,,,,,,,,
7535,160.0083333,3_d4f4e1d140b2af1094564265fac42b81.mid,,,,,,,,
7536,156.00625,3_d5395db5222f2ef38500792bb6170b8d.mid,,,,,,,,
7537,40.00115047,3_d552a99b7bd496c2aa77f87805814aa5.mid,,,,,,,,
7538,48.61259676,3_d56e66cb9867f6d3c5b471367834de8d.mid,,,,,,,,
7539,157.0001359,3_d56eb5e53d17831cdc0c3361dd238f3d.mid,,,,,,,,
7540,98.68823684,3_d5c246c417ca42bfbe37ab981b197648.mid,,,,,,,,
7541,78.85884971,3_d5cf526e9d11a7e954ec0b8e0d1c662b.mid,,,,,,,,
7542,154.6722996,3_d5f186634d6ddf32666af95e792bc4fa.mid,,,,,,,,
7543,94.44741352,3_d5f19ef3ed24c3074c7ed60b18df1242.mid,,,,,,,,
7544,48.8895574,3_d65704890298036902a1b855ea8579a5.mid,,,,,,,,
7545,195.353565,3_d69dc086c25d8537d84f1fe1887927d0.mid,,,,,,,,
7546,160.0068804,3_d74e14fa39927ed59a796ba1f7c055e3.mid,,,,,,,,
7547,43.31042534,3_d757dcf5d44014b62d523b1bfe8fed97.mid,,,,,,,,
7548,39.95311967,3_d75c6c5c163f07e4ad1ae01c0b5432dd.mid,,,,,,,,
7549,78.31830357,3_d7662113dd1bb421547fdbabcae58e29.mid,,,,,,,,
7550,90.26817548,3_d7a88dc047d9fe190110a2ee16ee7a86.mid,,,,,,,,
7551,158.0548096,3_d7c03c8b9bcc5cbe30ce1b6467c7238a.mid,,,,,,,,
7552,99.1550783,3_d7e9614097bfa38eb6eac6e04d7a1e93.mid,,,,,,,,
7553,89.55686418,3_d809d7337042605a186eef7a81fa49f6.mid,,,,,,,,
7554,151.7720689,3_d817a9fd76400fe9fe2618f053dcd896.mid,,,,,,,,
7555,40.00108612,3_d8203b92622821eec0fa663686d76f9f.mid,,,,,,,,
7556,152.0041667,3_d8212e4cb6fb761c464b2251abc2e30f.mid,,,,,,,,
7557,158.3554906,3_d87db2a689b1b2d5d2929d86e121042a.mid,,,,,,,,
7558,37.085,3_d883e4e642866904477579452df49c73.mid,,,,,,,,
7559,159.0913623,3_d8a3cdeaddd2659b4fd4bddc987277cf.mid,,,,,,,,
7560,98.60348531,3_d8a759c6590e99412329a0a1485abfe3.mid,,,,,,,,
7561,76.802,3_d8ab0a4a22218b6d7679088a7042ec7d.mid,,,,,,,,
7562,39.87127805,3_d8eb7c766a73831bf6cfa1f3a41ef27b.mid,,,,,,,,
7563,158.3005636,3_d907c93366ae05dc86e08ba346f5eee4.mid,,,,,,,,
7564,200.0065104,3_d91a9b10bfe0e2ddb0d6bfd4630cc681.mid,,,,,,,,
7565,39.9413136,3_d935dac6f5444ef0f717785f78d4ee33.mid,,,,,,,,
7566,39.96191406,3_d96a1ee3416bde4d4159443040c98abe.mid,,,,,,,,
7567,78.69052918,3_d9cf278cf461a627a06e9fd9b8b14fe0.mid,,,,,,,,
7568,39.99906892,3_d9f68a440fc4c9dee8252f02f81a58e6.mid,,,,,,,,
7569,100.0026042,3_da2dadc95b99ac38d77ec7af1deafbe3.mid,,,,,,,,
7570,97.50260417,3_da3500d41e5eb86a1f46698b01dc3d1e.mid,,,,,,,,
7571,18.43644645,3_da660f2704f0abb9d12d085cffa55fb4.mid,,,,,,,,
7572,39.95617595,3_da762ae8d62024a82eb219b08d19637f.mid,,,,,,,,
7573,15.74948811,3_da775505e7f914b9b92883c4eaceaf75.mid,,,,,,,,
7574,49.27119051,3_da9748da11801a53659bfc19a5baa593.mid,,,,,,,,
7575,50.00260417,3_dab5fdc1e9910b6917c6e5335ab9c8cf.mid,,,,,,,,
7576,384.4779759,3_dad0bdcbaf8a9c55fa6722503d1ecab2.mid,,,,,,,,
7577,92.50260417,3_db0ae9dfee3c4f14c20db0d62b603855.mid,,,,,,,,
7578,197.4414269,3_db435562c598f2330611dfaaff42b8bb.mid,,,,,,,,
7579,50.00130208,3_db85cf38e54b2fba45f6f8ec5cb9e64a.mid,,,,,,,,
7580,97.67678248,3_dbba877fd9d62e8aae8a9a77048468f6.mid,,,,,,,,
7581,158.9842407,3_dbda2b2611ca39c90cc80ae2ad47aae4.mid,,,,,,,,
7582,48.49743481,3_dbe7710b271828c4311208c253aab596.mid,,,,,,,,
7583,196.30648,3_dc8aefaf5df4741186cbb158a4c6f0e0.mid,,,,,,,,
7584,48.65071148,3_dc96f084b821e9d97dcf927d55d47219.mid,,,,,,,,
7585,157.9775006,3_dcb1a36a5d17804fefeb60dd9438723d.mid,,,,,,,,
7586,99.43976561,3_dcdb07e4fc5fdc85cab3102dcee96d43.mid,,,,,,,,
7587,195.0052083,3_dd18b476441b6b2205ac1d0dbd7b31e6.mid,,,,,,,,
7588,38.75104167,3_dd34e9ea499e8535b08df3ad8605ba0d.mid,,,,,,,,
7589,197.851128,3_dd8797e2b72e3cebd8290037fe5f3f8e.mid,,,,,,,,
7590,48.75130208,3_ddaf346c5eb613bc2fac837bedba6a23.mid,,,,,,,,
7591,38.28295887,3_de15b32137406ff03648f40d280af1d1.mid,,,,,,,,
7592,33.02621592,3_de326b1dde03c2b121e532a16cd99e38.mid,,,,,,,,
7593,100.0023802,3_de7c9bf15375411344f35b8f8669a7b1.mid,,,,,,,,
7594,49.28678107,3_de812f2030a0409e6128302de003ec72.mid,,,,,,,,
7595,39.03032159,3_dedeba2bb2d45b3679ba89aab29a48b5.mid,,,,,,,,
7596,200.0044296,3_def0822f650489bb2f3a2989528667e8.mid,,,,,,,,
7597,54.8068669,3_df056892959a1bb3455eb7850c46bc12.mid,,,,,,,,
7598,76.74777372,3_df12dc49ec4651686074d369e0949480.mid,,,,,,,,
7599,47.50130208,3_df1da9ed962a571dc01c846c04f8d153.mid,,,,,,,,
7600,194.3749028,3_df6438ed4d690e46e0afcc6b50038035.mid,,,,,,,,
7601,27.15729167,3_dfd2ae66440f1bbfc47950f825d0a24d.mid,,,,,,,,
7602,188.1410466,3_dfda5c064580f50d77a5d50331bae2ce.mid,,,,,,,,
7603,146.9818154,3_dfea79e35ec0bd742b33c81ec238ff47.mid,,,,,,,,
7604,40.00065444,3_dff7b4b9bd14250ac5e78cff6d558a72.mid,,,,,,,,
7605,79.2025,3_e030e2f3498c78a589d41f4d82fb8c71.mid,,,,,,,,
7606,48.78167032,3_e035b43221cf0bc96b297c04ead22c4f.mid,,,,,,,,
7607,97.89787947,3_e04ec51f0686a20d2107186c5e976ecd.mid,,,,,,,,
7608,41.80453574,3_e0dfb2be14f299d04690f9485b11b026.mid,,,,,,,,
7609,99.05942311,3_e0f21b33351f49ba1f77e3fc7ba2fe03.mid,,,,,,,,
7610,48.0480957,3_e1227aaa44044a788093f39f7a0cccff.mid,,,,,,,,
7611,194.3567011,3_e1247c76938abd7e32224edecb155a1e.mid,,,,,,,,
7612,39.77942451,3_e156c84bac8fafc07ce8aba4c3f54cfa.mid,,,,,,,,
7613,39.92834061,3_e161cc65434c035be9f80d90c23b93ed.mid,,,,,,,,
7614,154.6722996,3_e1697fbfd39b92e6b5488483bab37936.mid,,,,,,,,
7615,159.003125,3_e180f22958d57bc28cb21463357ff8b6.mid,,,,,,,,
7616,39.92802741,3_e1c4a859b62974170189eac12ff4d3ed.mid,,,,,,,,
7617,39.91626832,3_e1e280f8197f684317e9c02dfa559e2a.mid,,,,,,,,
7618,39.943752,3_e2184efa9889bf60700a231a448fee34.mid,,,,,,,,
7619,95.53918856,3_e23c14d9f79641a2d78c4d7810630649.mid,,,,,,,,
7620,47.82806448,3_e244c3470649d473984698d326fe15a9.mid,,,,,,,,
7621,155.4999223,3_e25d2ca1cbc4aedf7c0f0d9812791a58.mid,,,,,,,,
7622,39.92500333,3_e29dc523bcf4c628e90d5360b77b379b.mid,,,,,,,,
7623,190.9125911,3_e2bfc7663e9d15e402cb3d33ac416404.mid,,,,,,,,
7624,47.50130208,3_e2d08748e907ec154ef83a610c3b0eee.mid,,,,,,,,
7625,40.00134889,3_e2dac3a546b7f4956d5f599f594759c6.mid,,,,,,,,
7626,200.0052083,3_e2e3642b0097e8e4663f2ff8b3aa0761.mid,,,,,,,,
7627,39.69380236,3_e30bca34d4e392e2c682cc6a4a667478.mid,,,,,,,,
7628,49.57714914,3_e3291087df314fd30ea7d898e37e1182.mid,,,,,,,,
7629,23.33446741,3_e36fc03f28f52341563d672b904eb08e.mid,,,,,,,,
7630,67.74526521,3_e388943a1071ed51ba9220309eb12ac5.mid,,,,,,,,
7631,39.80846525,3_e403278ab027e0621f3cae52a8f07902.mid,,,,,,,,
7632,48.0480957,3_e453a6be2d9411803a73a4840997f53e.mid,,,,,,,,
7633,39.91992188,3_e4778296d2889c49a4356de74b9a7c2a.mid,,,,,,,,
7634,61.72143886,3_e491af81570bbcebc485a5c129e137d7.mid,,,,,,,,
7635,194.8131169,3_e49d9e0341c0f0809a2da47fac983d9e.mid,,,,,,,,
7636,49.6334489,3_e4afb10566aa120521f82531db2196fc.mid,,,,,,,,
7637,39.96875,3_e4c0d84492a54ee2af4bdc1cab67d0f9.mid,,,,,,,,
7638,99.36489044,3_e4ffcd7c6ac9f18d16df11e5ca322f0a.mid,,,,,,,,
7639,156.0041667,3_e5510a5a2199ad25b35a68177535d7aa.mid,,,,,,,,
7640,156.4479917,3_e55ea32fb77038428381d39386c10158.mid,,,,,,,,
7641,92.64925779,3_e584bfe94914b2cb751905e27fb1fdc3.mid,,,,,,,,
7642,49.13924198,3_e58db42ee42a8fb97df087a17158d5e6.mid,,,,,,,,
7643,156.101345,3_e5b65ec2565eb5eb14c1eb5e1f62f1de.mid,,,,,,,,
7644,19.72241661,3_e618b3203810db2d2da3eb329faaeee3.mid,,,,,,,,
7645,158.7729182,3_e6410256e097964e3fb26e0cf60e7549.mid,,,,,,,,
7646,149.6827283,3_e651cf56911574602f4a8281ce1e6472.mid,,,,,,,,
7647,90.00260417,3_e67ddeab78f0caf778e6d918efffbe95.mid,,,,,,,,
7648,48.75130208,3_e68542c833d6345cad878fd7aa82280a.mid,,,,,,,,
7649,48.75130208,3_e6e6e6df4fb0eac635d267d87103cd66.mid,,,,,,,,
7650,39.65208333,3_e752eae7b8dd020a54f4934bfea3df3d.mid,,,,,,,,
7651,48.2157601,3_e7557ef86367ba6ca8bf33f9b1b140b0.mid,,,,,,,,
7652,195.0052083,3_e755ea622e1e86c25db330b1f535c59c.mid,,,,,,,,
7653,48.81071508,3_e790d18235c45b0175281831e26dd210.mid,,,,,,,,
7654,97.89787947,3_e7959e6d91db064801a015e08071b3f8.mid,,,,,,,,
7655,160.0083333,3_e83432c5c234b1e8c765cfae00404bdd.mid,,,,,,,,
7656,34.47654922,3_e835a1296d2498f80c3b7ad51515d33b.mid,,,,,,,,
7657,99.15527331,3_e8535a364a6baaf9d2b0323450ca31a6.mid,,,,,,,,
7658,40.00134889,3_e99a5b9792632ad74c13f237ca1e0d31.mid,,,,,,,,
7659,40.00169611,3_e9bb4b24803609b4545c2e4cb701f466.mid,,,,,,,,
7660,107.4766751,3_e9d7e7788a4bc9995ec294dcc11e6333.mid,,,,,,,,
7661,100.0016201,3_ea04f8ebe8f52d78ab6ce59d9ba04d20.mid,,,,,,,,
7662,63.88659056,3_ea6ac02f7f1eea6aa72a16852f4025d9.mid,,,,,,,,
7663,38.62782113,3_ea7d020e596b85e86afb680ece312304.mid,,,,,,,,
7664,99.23307384,3_eabdef21c99269646d8d560e2db50a0e.mid,,,,,,,,
7665,100.0026042,3_ead09ff6a8be47d12d09bcee11e45bca.mid,,,,,,,,
7666,39.81623616,3_eb21bcc7af3ceba131c5d90101e8267a.mid,,,,,,,,
7667,49.2199707,3_eb254768fe45b270c2f14b8840694365.mid,,,,,,,,
7668,39.79338686,3_eb2e6d5ef9033b61c25037c6b20fa91f.mid,,,,,,,,
7669,158.8999603,3_eb81377917c867c99e665f66be847871.mid,,,,,,,,
7670,49.27119051,3_eb95b573d18aa62156b5b485091e7dbe.mid,,,,,,,,
7671,98.50975209,3_eb9a079bc95967303dfe8bfbcce21f48.mid,,,,,,,,
7672,49.45221703,3_ebadb8e10eee68dc0abfbc6638bf40ce.mid,,,,,,,,
